Submit_ID,Brand_Reg,Model_No,SoldIn,screensize,Screen_Tech,Avg_mode_power,Energy,Availability Status,Star2,Screen_Size2
153957,CHIQ,U98F8TG,"Australia,Fiji,New Zealand",247.604,LCD (LED),337,1233,Available,4,248
153956,CHIQ,U85F8TG,"Australia,Fiji,New Zealand",214.783,LCD (LED),230.268,897,Available,4,215
153955,LG,75QNED756RA,"Australia,New Zealand",189.275,LCD (LED),130,477,Available,6,189
153954,LG,75QNED75SRA,"Australia,New Zealand",189.275,LCD (LED),126,462,Available,6,189
153953,LG,65QNED756RA,"Australia,New Zealand",163.897,LCD (LED),109,400,Available,5.5,164
153952,LG,65QNED75SRA,"Australia,New Zealand",163.897,LCD (LED),114,419,Available,5,164
153951,LG,55QNED756RA,"Australia,New Zealand",138.783,LCD (LED),87,320,Available,5,139
153950,LG,55QNED75SRA,"Australia,New Zealand",138.783,LCD (LED),92,338,Available,5,139
153949,LG,50QNED756RA,"Australia,New Zealand",125.727,LCD (LED),68,251,Available,5.5,126
153948,LG,50QNED75SRA,"Australia,New Zealand",125.727,LCD (LED),72,265,Available,5,126
153947,LG,43QNED756RA,"Australia,New Zealand",107.987,LCD (LED),82,302,Available,3.5,108
153946,LG,43QNED75SRA,"Australia,New Zealand",107.987,LCD (LED),70,258,Available,4,108
153945,EKO,K55USWQ2,"Australia,Fiji,New Zealand",138.783,LCD (LED),117.3,470,Available,3.5,139
153944,EKO,K65USWQ2,"Australia,Fiji,New Zealand",163.897,LCD (LED),113.9,462,Available,5,164
153910,LG,86QNED866RE,"Australia,New Zealand",217.425,LCD (LED),206,754,Available,5,217
153909,LG,75QNED866RE,"Australia,New Zealand",189.275,LCD (LED),150,550,Available,5,189
153908,LG,65QNED866RE,"Australia,New Zealand",163.897,LCD (LED),125,459,Available,5,164
153907,SYLVOX,KT16A0KGEA,"Australia,Fiji,New Zealand",39.487,LCD (LED),15.1,58,Available,4.5,39
153842,EKO,K400FSG,"Australia,Fiji,New Zealand",100.791,LCD,50.5,186,Available,5,101
153841,BLAUPUNKT,BP400FSG9800,"Australia,Fiji,New Zealand",100.791,LCD,50.5,186,Available,5,101
153609,JVC,LT-50N7145A,Australia,125.251,LCD,102.36,376,Available,3.5,125
153606,PANASONIC,TH-65MZ2000Z,New Zealand,163.853,OLED,132,486,Available,4.5,164
153604,PANASONIC,TH-55MZ2000Z,New Zealand,138.818,OLED,106,391,Available,4,139
153601,BAUHN,ATV50UHDT-0823,"Australia,Fiji,New Zealand",125.727,LCD,56.7,225,Available,6,126
153595,TOSHIBA,75C350MP,"Australia,New Zealand",189.274,LCD (LED),114.36,489,Available,6,189
153594,TOSHIBA,65C350MP,"Australia,New Zealand",163.896,LCD (LED),82.49,333,Available,6,164
153593,TOSHIBA,55C350MP,"Australia,New Zealand",138.783,LCD (LED),63.89,269,Available,6,139
153592,TOSHIBA,50C350MP,"Australia,New Zealand",125.731,LCD (LED),67.75,269,Available,5,126
153591,TOSHIBA,43C350MP,"Australia,New Zealand",107.986,LCD (LED),51.12,214,Available,5,108
153590,LG,86UR801C0SB,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
153589,LG,86UR801C0LA,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
153588,LG,75UR801C0SB,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
153587,LG,75UR801C0LJ,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
153586,LG,65UR801C0SB,"Australia,New Zealand",163.897,LCD (LED),127,466,Available,4.5,164
153585,LG,65UR781C0LL,"Australia,New Zealand",163.897,LCD (LED),127,466,Available,4.5,164
153584,LG,55UR801C0SB,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
153583,LG,55UR781C0LL,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
153582,LG,50UR801C0SB,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
153581,LG,50UR781C0LL,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
153580,LG,43UR801C0SB,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
153579,LG,43UR781C0LL,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
153540,SONY,XR-77A95L,"Australia,New Zealand",195.173,OLED,147.7,546,Available,5.5,195
153525,EKO,K32HSW,"Australia,Fiji,New Zealand",80.039,LCD (LED),48.19,180,Available,3.5,80
153467,VEON,VN43ID7022,New Zealand,107.901,LCD (LED),58,235,Available,4.5,108
153462,JVC,AV-J243145A,Australia,59.824,LCD (LED),17.0946,70,Available,5.5,60
153450,PHILIPS,65PUT8808/75,"Australia,Fiji,New Zealand",163.897,LCD (LED),142.4,574,Available,4,164
153449,BLAUPUNKT,BP50WOS2,"Australia,Fiji,New Zealand",125.731,LCD,85.767,315,Available,4.5,126
153427,TCL,75P745,"Australia,Fiji,New Zealand",189.306,LCD (LED),113.6,459,Available,6,189
153426,TCL,65P745,"Australia,Fiji,New Zealand",163.829,LCD (LED),74.4,315,Available,6,164
153425,TCL,55P745,"Australia,Fiji,New Zealand",138.711,LCD (LED),55.5,225,Available,6,139
153424,TCL,50P745,"Australia,Fiji,New Zealand",125.638,LCD (LED),52.3,212,Available,6,126
153419,TCL,43P745,"Australia,Fiji,New Zealand",107.95,LCD (LED),47.1,200,Available,5,108
153413,PHILIPS,55PUT8808/75,"Australia,Fiji,New Zealand",138.798,LCD (LED),136.6,551,Available,2.5,139
153411,PHILIPS,75PUT7908/75,"Australia,Fiji,New Zealand",189.306,LCD (LED),144.1,580,Available,5,189
153405,PHILIPS,75PUT8808/75,"Australia,Fiji,New Zealand",189.306,LCD (LED),153.1,617,Available,4.5,189
153313,EKO,K420FSG,"Australia,Fiji,New Zealand",105.348,LCD,48.96,180,Available,5.5,105
153276,PHILIPS,65PUT7908/75,"Australia,Fiji,New Zealand",163.897,LCD (LED),129.8,523,Available,4,164
153275,PHILIPS,55PUT7908/75,"Australia,Fiji,New Zealand",138.798,LCD (LED),102.3,413,Available,4,139
153274,PHILIPS,50PUT7908/75,"Australia,Fiji,New Zealand",125.725,LCD (LED),99.1,400,Available,3,126
153258,SAMSUNG ELECTRONICS,QA77S90CA*,"Australia,Fiji,New Zealand",195.177,LCD (LED),178,653,Available,4.5,195
153194,KOGAN,KALED19PRIZD,"Australia,Fiji,New Zealand",47.013,LCD (LED),15.8694,62,Available,5,47
153156,SONY,XR-65A95L,"Australia,New Zealand",163.878,OLED,122.1,452,Available,5,164
153155,SONY,XR-55A95L,"Australia,New Zealand",138.798,OLED,103.6,385,Available,4,139
153140,JVC,AV-J323135A,Australia,80.039,LCD (LED),24.687,110,Available,5.5,80
153117,PHILIPS,65PUT8528/79,"Australia,Fiji,New Zealand",163.897,LCD (LED),119.3,481,Available,4.5,164
153116,PHILIPS,55PUT8528/79,"Australia,Fiji,New Zealand",138.798,LCD (LED),90.5,365,Available,4.5,139
153115,PHILIPS,50PUT8528/79,"Australia,Fiji,New Zealand",125.725,LCD (LED),81.3,329,Available,4,126
153113,ENGLAON,LED32M10,"Australia,New Zealand",81.278,LCD (LED),40.45,150,Available,4.5,81
153112,ENGLAON,LED22M60,"Australia,New Zealand",55.86,LCD (LED),27.25,102,Available,4,56
153057,EKO,K65USW2,"Australia,Fiji,New Zealand",163.897,LCD (LED),154.08,581,Available,4,164
153054,EKO,K55USW,"Australia,Fiji,New Zealand",138.783,LCD (LED),96.1,364,Available,4.5,139
153032,SAMSUNG ELECTRONICS,QA98Q80CA*,"Australia,Fiji,New Zealand",247.702,LCD (LED),289,1058,Available,4.5,248
152977,PANASONIC,TH-77MZ2000Z,New Zealand,194.712,OLED,183,672,Available,4.5,195
152967,LG,OLED88Z36LA,"Australia,New Zealand",222.486,OLED,349,1276,Available,3,222
152966,LG,OLED88Z3PSA,"Australia,New Zealand",222.486,OLED,349,1276,Available,3,222
152964,FFALCON,FF40RS52,"Australia,Fiji,New Zealand",100.305,LCD (LED),35.1,144,Available,6,100
152959,PANASONIC,TH-43MS600Z,New Zealand,108.124,LCD (LED),35.598,144,Available,6,108
152958,PANASONIC,TH-32MS600Z,New Zealand,80.054,LCD (LED),23.298,95,Available,6,80
152913,BAUHN,ATV70UHDT-0623,"Australia,Fiji,New Zealand",176.532,LCD,110.15,420,Available,6,177
152875,BAUHN,ATV43UHDT-0723,"Australia,Fiji,New Zealand",107.987,LCD (LED),45.5,170,Available,6,108
152874,FFALCON,FF75RU62,"Australia,Fiji,New Zealand",189.306,LCD (LED),101.1,450,Available,6,189
152852,TCL,98C745,"Australia,Fiji,New Zealand",247.604,LCD (LED),440.5,1771,Available,2.5,248
152821,KONIC,KDL32WE330VN2,New Zealand,80.057,LCD,34.67,129,Available,5,80
152812,JVC,LT-43N5135A,Australia,107.863,LCD,55.635,205,Available,5,108
152799,EKO,K50USW2,"Australia,Fiji,New Zealand",125.731,LCD (LED),78.5,330,Available,4,126
152760,LINSAR,LS65UHDZEN,"Australia,Fiji,New Zealand",163.878,LCD,96.3,370,Available,6,164
152722,EKO,K55OLED,"Australia,Fiji,New Zealand",138.847,OLED,74.74,275,Available,5.5,139
152717,EKO,K40FSW,"Australia,Fiji,New Zealand",100.353,LCD (LED),48.68,180,Available,5,100
152681,SONY,XR-98X90L,"Australia,New Zealand",247.691,LCD (LED),256.4,944,Available,5,248
152639,TCL,75C845,"Australia,Fiji,New Zealand",189.306,LCD (LED),208.3,956,Available,3,189
152636,TCL,65C845,"Australia,Fiji,New Zealand",163.829,LCD (LED),182.7,812,Available,2.5,164
152634,TCL,55C845,"Australia,Fiji,New Zealand",138.711,LCD (LED),123.8,532,Available,3,139
152624,TCL,65C745,"Australia,Fiji,New Zealand",163.829,LCD (LED),128.1,520,Available,4.5,164
152623,TCL,43C645,"Australia,Fiji,New Zealand",107.95,LCD (LED),54,220,Available,4.5,108
152622,TCL,50C645,"Australia,Fiji,New Zealand",125.638,LCD (LED),68.4,277,Available,5,126
152621,TCL,75C645,"Australia,Fiji,New Zealand",189.306,LCD (LED),248.6,1010,Available,2.5,189
152620,TCL,85C645,"Australia,Fiji,New Zealand",214.783,LCD (LED),152.2,623,Available,6,215
152580,TCL,85C745,"Australia,Fiji,New Zealand",214.783,LCD (LED),278.5,1170,Available,3,215
152578,TCL,55C745,"Australia,Fiji,New Zealand",138.711,LCD (LED),113.8,476,Available,3.5,139
152550,AKAI,AK4021S6WOS,"Australia,Fiji,New Zealand",100.217,LCD,39.9,150,Available,6,100
152548,SAMSUNG ELECTRONICS,LH85BECHLGKXXY,"Australia,Fiji,New Zealand",214.783,LCD (LED),145,532,Available,6,215
152547,SAMSUNG ELECTRONICS,LH75BECHLG****,"Australia,Fiji,New Zealand",189.338,LCD (LED),139,510,Available,5.5,189
152545,SAMSUNG ELECTRONICS,LH65BECHLG****,"Australia,Fiji,New Zealand",163.897,LCD (LED),116,426,Available,5,164
152544,SAMSUNG ELECTRONICS,LH55BECHLGKXXY,"Australia,Fiji,New Zealand",138.783,LCD (LED),81,299,Available,5.5,139
152543,SAMSUNG ELECTRONICS,LH50BECHLG****,"Australia,Fiji,New Zealand",125.727,LCD (LED),80,295,Available,4.5,126
152532,SAMSUNG ELECTRONICS,LH43BECHLG****,"Australia,Fiji,New Zealand",107.987,LCD (LED),70,259,Available,4,108
152494,TCL,75C745,"Australia,Fiji,New Zealand",189.306,LCD (LED),174.7,732,Available,4,189
152485,SAMSUNG ELECTRONICS,QA77S95CA*,"Australia,Fiji,New Zealand",195.177,LCD (LED),220,806,Available,4,195
152484,SAMSUNG ELECTRONICS,QA65S95CA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),155,569,Available,4,164
152483,SAMSUNG ELECTRONICS,QA55S95CA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),113,416,Available,4,139
152472,SAMSUNG ELECTRONICS,UA85CU8*00*,"Australia,Fiji,New Zealand",214.783,LCD (LED),198,726,Available,5,215
152467,PANASONIC,TH-65MZ1500Z,New Zealand,163.853,OLED,124,457,Available,5,164
152466,PANASONIC,TH-55MZ1500Z,New Zealand,138.818,OLED,98,362,Available,4.5,139
152465,PANASONIC,TH-65MZ980Z,New Zealand,163.853,OLED,124,457,Available,5,164
152464,PANASONIC,TH-55MZ980Z,New Zealand,138.818,OLED,99,365,Available,4.5,139
152463,PANASONIC,TH-48MZ980Z,New Zealand,120.703,OLED,78,289,Available,4.5,121
152462,PANASONIC,TH-42MZ980Z,New Zealand,105.52,OLED,60,223,Available,4.5,106
152455,ENGLAON,27in Smart TV,Australia,77.186,LCD (LED),42.76,158,Available,4,77
152453,ENGLAON,32in Smart TV,"Australia,New Zealand",86.176,LCD (LED),47.2,175,Available,4.5,86
152427,BAUHN,ATV55UHDT-0723,"Australia,Fiji",138.783,LCD,68.5,272,Available,6,139
152382,LG,OLED42C34LA,"Australia,New Zealand",105.52,OLED,63,232,Available,4.5,106
152314,SONY,XR-85X90L,"Australia,New Zealand",214.783,LCD (LED),201.6,744,Available,5,215
152296,FFALCON,FF32RS52,"Australia,Fiji,New Zealand",79.967,LCD (LED),24.1,99,Available,6,80
152294,EKO,K43FSG11,"Australia,Fiji,New Zealand",107.953,LCD (LED),53.5,212,Available,5,108
152287,SAMSUNG ELECTRONICS,QA65S90CA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),154,565,Available,4,164
152286,SONY,KD-50X77L,"Australia,New Zealand",125.725,LCD (LED),93.8,348,Available,4,126
152284,SONY,KD-43X77L,"Australia,New Zealand",107.95,LCD (LED),77.5,288,Available,3.5,108
152283,SAMSUNG ELECTRONICS,QA55S90CA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),113,416,Available,4,139
152244,SONY,XR-75X95L,"Australia,New Zealand",189.306,LCD (LED),242.5,894,Available,3,189
152243,SONY,XR-65X95L,"Australia,New Zealand",163.878,LCD (LED),214.8,793,Available,2.5,164
152240,SONY,XR-85X95L,"Australia,New Zealand",214.783,LCD (LED),280.7,1034,Available,3.5,215
152183,LG,86UR81006LA,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
152182,LG,86UR80006LA,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
152181,LG,75UR81006LJ,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
152180,LG,75UR80006LJ,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
152179,LG,65UR81006LJ,"Australia,New Zealand",163.897,LCD (LED),127,466,Available,4.5,164
152178,LG,55UR81006LJ,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
152177,LG,50UR81006LJ,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
152176,LG,43UR81006LJ,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
152167,SONY,KD-75X85L,"Australia,New Zealand",189.306,LCD (LED),181.1,667,Available,4.5,189
152158,SONY,KD-65X77L,"Australia,New Zealand",163.878,LCD (LED),143.6,530,Available,4,164
152157,SONY,KD-55X77L,"Australia,New Zealand",138.798,LCD (LED),129.1,477,Available,3.5,139
152138,BLAUPUNKT,BP650USG9800,Australia,163.896,LCD,143.934,554,Available,4,164
152109,LG,86QNED866RA,"Australia,New Zealand",217.425,LCD (LED),206,754,Available,5,217
152108,LG,86QNED86SRA,"Australia,New Zealand",217.425,LCD (LED),206,754,Available,5,217
152107,LG,75QNED866RA,"Australia,New Zealand",189.275,LCD (LED),150,550,Available,5,189
152106,LG,75QNED86SRA,"Australia,New Zealand",189.275,LCD (LED),150,550,Available,5,189
152105,LG,65QNED866RA,"Australia,New Zealand",163.897,LCD (LED),125,459,Available,5,164
152104,LG,65QNED86SRA,"Australia,New Zealand",163.897,LCD (LED),125,459,Available,5,164
152101,KOGAN,KALED65U92TE,"Australia,Fiji,New Zealand",163.829,LCD (LED),101.3,404,Available,5.5,164
152082,KOGAN,KALED32RH9320STA,"Australia,Fiji,New Zealand",79.967,LCD (LED),28,104,Available,6,80
152081,EKO,K500USG,Australia,125.731,LCD,86.21,333,Available,4,126
152075,EKO,K550USG,Australia,138.783,LCD,91.788,354,Available,4.5,139
152068,KOGAN,KALED98X98JSTA,"Australia,Fiji,New Zealand",247.604,LCD (LED),337,1233,Available,4,248
152060,EKO,K650USG,Australia,163.896,LCD,143.934,554,Available,4,164
152005,LINSAR,LS32C12V,"Australia,Fiji,New Zealand",80.043,LCD,27.1,102,Available,6,80
151974,SONY,XR-83A80L,"Australia,New Zealand",209.636,OLED,207,765,Available,4.5,210
151973,POLAROID,PL40S4G11,"Australia,Fiji,New Zealand",100.305,LCD,40,149,Available,6,100
151962,SONY,KD-75X77L,"Australia,New Zealand",189.306,LCD (LED),214.5,789,Available,3.5,189
151949,AKAI,AK5522S7TZN,"Australia,Fiji,New Zealand",138.783,LCD,68.5,272,Available,6,139
151908,SAMSUNG ELECTRONICS,QA55QN700CS,"Australia,Fiji,New Zealand",138.783,LCD (LED),168,616,Available,2,139
151907,SAMSUNG ELECTRONICS,QA75Q6*CA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),183,671,Available,4.5,189
151906,SAMSUNG ELECTRONICS,QA85QN95CA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),247,905,Available,4,215
151905,SAMSUNG ELECTRONICS,QA75QN95CA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),194,711,Available,4,189
151892,POLAROID,PL6521UHDG,"Australia,Fiji,New Zealand",163.132,LCD,94.65,358,Available,6,163
151890,SAMSUNG ELECTRONICS,QA65QN900C*,"Australia,Fiji,New Zealand",163.897,LCD (LED),280,1025,Available,1,164
151889,SAMSUNG ELECTRONICS,QA85QN800C*,"Australia,Fiji,New Zealand",214.783,LCD (LED),303,1109,Available,3,215
151888,SAMSUNG ELECTRONICS,QA75QN700CS,"Australia,Fiji,New Zealand",189.338,LCD (LED),214,784,Available,3.5,189
151887,SAMSUNG ELECTRONICS,QA50Q80CAS,"Australia,Fiji,New Zealand",125.736,LCD (LED),93,343,Available,4,126
151886,SAMSUNG ELECTRONICS,QA65QN95CA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),155,569,Available,4,164
151884,LG,65UR78006LL,"Australia,New Zealand",163.897,LCD (LED),127,466,Available,4.5,164
151883,LG,55UR78006LL,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
151882,LG,50UR78006LL,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
151881,LG,43UR78006LL,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
151864,SAMSUNG ELECTRONICS,QA85QN900C*,"Australia,Fiji,New Zealand",214.783,LCD (LED),373,1365,Available,2,215
151862,SAMSUNG ELECTRONICS,QA65QN700CS,"Australia,Fiji,New Zealand",163.897,LCD (LED),190,697,Available,3,164
151861,SAMSUNG ELECTRONICS,QA75QN900C*,"Australia,Fiji,New Zealand",189.338,LCD (LED),340,1244,Available,1.5,189
151857,SAMSUNG ELECTRONICS,QA65Q70CA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),145,532,Available,4,164
151856,SAMSUNG ELECTRONICS,QA55Q70CA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),114,419,Available,4,139
151855,SAMSUNG ELECTRONICS,QA85Q80CA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),259,948,Available,4,215
151854,SAMSUNG ELECTRONICS,QA75Q80CA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),203,744,Available,4,189
151853,SAMSUNG ELECTRONICS,QA65Q80CA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),153,562,Available,4,164
151848,SAMSUNG ELECTRONICS,QA85Q70CA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),216,791,Available,4.5,215
151847,SAMSUNG ELECTRONICS,UA75CU8500S,"Australia,Fiji,New Zealand",189.338,LCD (LED),165,605,Available,5,189
151846,SAMSUNG ELECTRONICS,QA75QN800C*,"Australia,Fiji,New Zealand",189.338,LCD (LED),292,1069,Available,2.5,189
151845,SAMSUNG ELECTRONICS,QA65QN800C*,"Australia,Fiji,New Zealand",163.897,LCD (LED),263,963,Available,1.5,164
151842,SAMSUNG ELECTRONICS,QA85QN85CA*,"Australia,New Zealand",214.783,LCD (LED),206,755,Available,5,215
151841,SAMSUNG ELECTRONICS,QA55QN85CA*,"Fiji,New Zealand",138.783,LCD (LED),112,412,Available,4,139
151840,SAMSUNG ELECTRONICS,QA32LS03CBW,"Australia,Fiji,New Zealand",80.008,LCD (LED),43,160,Available,4,80
151839,SAMSUNG ELECTRONICS,QA55Q80CA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),112,412,Available,4,139
151793,EKO,K32HSW,"Australia,Fiji,New Zealand",80.039,LCD (LED),33.27,140,Available,4.5,80
151766,SAMSUNG ELECTRONICS,QA85QN90CA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),245,897,Available,4,215
151761,SAMSUNG ELECTRONICS,QA75Q70CA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),158,580,Available,5,189
151749,EKO,K42FSW2,"Australia,Fiji",105.415,LCD,70.2,260,Available,3.5,105
151716,SAMSUNG ELECTRONICS,UA65CU8*00*,"Australia,Fiji,New Zealand",163.897,LCD (LED),123,452,Available,5,164
151714,SAMSUNG ELECTRONICS,UA55CU8*00*,"Australia,Fiji,New Zealand",138.783,LCD (LED),98,361,Available,4.5,139
151713,SAMSUNG ELECTRONICS,UA50CU8*00*,"Australia,Fiji,New Zealand",125.736,LCD (LED),89,328,Available,4,126
151712,SAMSUNG ELECTRONICS,UA43CU8*00*,"Australia,Fiji,New Zealand",107.987,LCD (LED),70,259,Available,4,108
151711,SAMSUNG ELECTRONICS,QA65QN85CA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),137,503,Available,4.5,164
151696,PRISM+,Q65U,Australia,163.897,LCD (LED),110.448,465,Available,5,164
151692,SONY,XR-75X90L,"Australia,New Zealand",189.306,LCD (LED),159.3,589,Available,5,189
151691,SAMSUNG ELECTRONICS,QA43QN90CA*,"Australia,Fiji,New Zealand",107.987,LCD (LED),70,259,Available,4,108
151665,BAUHN,ATV24HDG-0223,"Australia,Fiji,New Zealand",59.774,LCD (LED),16.17,61,Available,6,60
151648,SAMSUNG ELECTRONICS,QA75QN85CA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),153,562,Available,5,189
151643,FFALCON,FF50RU62,"Australia,Fiji,New Zealand",125.638,LCD (LED),43.1,190,Available,6,126
151642,FFALCON,FF43RU62,"Australia,Fiji,New Zealand",107.95,LCD (LED),36.7,160,Available,6,108
151639,LG,86UR8050PSB,"Australia,New Zealand",217.425,LCD (LED),250,915,Available,4,217
151638,LG,75UR8050PSB,"Australia,New Zealand",189.275,LCD (LED),165,605,Available,5,189
151637,LG,65UR80006LJ,"Australia,New Zealand",163.897,LCD (LED),127,466,Available,4.5,164
151636,LG,65UR8050PSB,"Australia,New Zealand",163.897,LCD (LED),127,466,Available,4.5,164
151635,LG,55UR80006LJ,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
151634,LG,55UR8050PSB,"Australia,New Zealand",138.783,LCD (LED),97,357,Available,4.5,139
151633,LG,50UR80006LJ,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
151632,LG,50UR8050PSB,"Australia,New Zealand",125.727,LCD (LED),78,287,Available,4.5,126
151631,LG,43UR80006LJ,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
151630,LG,43UR8050PSB,"Australia,New Zealand",107.987,LCD (LED),73,269,Available,4,108
151620,FFALCON,FF65RU62,"Australia,Fiji,New Zealand",163.829,LCD (LED),49.7,220,Available,8,164
151615,SAMSUNG ELECTRONICS,UA75CU7*00S,"Australia,Fiji,New Zealand",189.338,LCD (LED),139,510,Available,5.5,189
151613,SAMSUNG ELECTRONICS,UA65CU7*00S,"Australia,Fiji,New Zealand",163.897,LCD (LED),116,426,Available,5,164
151610,SAMSUNG ELECTRONICS,UA55CU7*00S,"Australia,Fiji,New Zealand",138.783,LCD (LED),81,299,Available,5.5,139
151607,SAMSUNG ELECTRONICS,UA50CU7*00S,"Australia,Fiji,New Zealand",125.727,LCD (LED),80,295,Available,4.5,126
151606,SAMSUNG ELECTRONICS,UA43CU7*00S,"Australia,Fiji,New Zealand",107.987,LCD (LED),70,259,Available,4,108
151603,SAMSUNG ELECTRONICS,QA75QN90CA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),186,682,Available,4.5,189
151602,SAMSUNG ELECTRONICS,QA65QN90CA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),155,569,Available,4,164
151598,SAMSUNG ELECTRONICS,QA85Q6*CA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),173,635,Available,5.5,215
151572,PRISM+,Q55U,Australia,138.731,LCD (LED),73.254,304,Available,5.5,139
